Hillclimbing step = 1	Hillclimbing step = 0.5	Steepest Ascent HillClimbing step = 1	Steepest Ascent HillClimbing step = 0.5	Random Restart HillClimbing step = 1	Random Restart HillClimbing step = 0.5	SimulatedAnnealing alpha = 0.993 using t1	SimulatedAnnealing alpha = 0.993 using t2	SimulatedAnnealing alpha = 0.987 using t1	SimulatedAnnealing alpha = 0.987 using t2
315.7123709692817	266.0667312075055	115.45037504159886	109.75142895205947	145.23557851639885	115.09795110759553	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
177.18716188032485	185.93007656297897	92.84977340938514	78.90371723944912	116.57434084634863	80.51011781912054	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
153.14026165592787	164.49819625919056	85.15093166413027	66.1399334069815	116.33180752690532	58.01604250066314	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
145.0541980939487	136.63074943028852	82.90914784069894	62.629482734438305	122.47471609577784	49.76764301279109	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
128.26601628796286	107.3506974540174	91.95724369166012	55.00675783451347	111.78770361740185	77.40302930369299	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
128.5728709278045	97.98296344779041	0.0	45.36226562426766	100.20045226151804	69.25444217652229	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
113.03476534821819	87.09683726953659	0.0	24.905092692802324	87.89616221742368	58.048876604666134	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	69.64116083967062	0.0	0.0	98.47532016143029	76.63434501472453	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	68.35721899235465	0.0	0.0	115.11639608386614	85.63546781282899	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	57.29641164676957	0.0	0.0	114.27214239987163	68.86431761389929	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	45.415495046441194	0.0	0.0	106.76311493709598	65.35619725490068	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	37.83893883327464	0.0	0.0	96.97425037005523	55.48281118769012	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	29.514955258993268	0.0	0.0	106.54699031530633	80.3313189226183	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	26.076869423450695	0.0	0.0	92.16050426887037	68.61170612875958	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	26.076869423450695	0.0	0.0	110.89579167715246	54.279077085572304	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	118.66048228988177	73.95726839071699	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	134.02431002628094	79.7592646880392	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	122.37436969948703	75.082446481092	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	130.8765070494287	68.05993786122465	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	105.47035928069106	67.02043314125773	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	45.85105137305406	74.09213753860975	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	72.1514333096571	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	71.00000038673815	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	59.510795144146435	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	60.59370379333916	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	54.33670249380288	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	63.72785187303123	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	57.08063090218965	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	52.472682470614	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	42.17262462033765	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	39.697380374963274	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	32.44984599780122	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	29.27258242267922	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	33.14573856818064	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	33.14573856818064	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
0.0	0.0	0.0	0.0	0.0	0.0	210.913767173319	209.97729391500442	167.23457740395128	164.30986869536497
