Hillclimbing step = 1	Hillclimbing step = 0.5	Steepest Ascent HillClimbing step = 1	Steepest Ascent HillClimbing step = 0.5	Random Restart HillClimbing step = 1	Random Restart HillClimbing step = 0.5	SimulatedAnnealing alpha = 0.993 using t1	SimulatedAnnealing alpha = 0.993 using t2	SimulatedAnnealing alpha = 0.987 using t1	SimulatedAnnealing alpha = 0.987 using t2
48.270318376671106	4.384216712699207	2.486249509450535	2.8777550593056356	2.761698940415468	2.982802790619307	43.48109704093376	339.24554483694226	2.850147947035105	3.0088302302507173
2.8211333948027884	2.9420511401752285	1.5232541230554966	2.2391094330057757	1.5977222055976894	2.6342804130591353	2.731760458625745	55.97783045048321	2.4917815386779822	2.806039100517694
1.916956530988599	2.4884365609790597	1.0390918449651212	1.6979861536909389	1.1340990744965802	2.191443783428382	2.576590386641383	4.286874743986516	2.073884088894623	2.806039100517694
1.4256725330170448	2.1767821614203595	0.8758513157298425	1.365625474247384	0.8729636433764456	1.8132302202192174	1.8953851314569299	2.651369799251011	1.9497428836054211	2.775950973291581
1.2479854095906444	1.919305678819116	0.86279710967353	1.1392077748365044	1.0084370110107925	1.5283878865196479	1.8953851314569299	2.4689591381176093	1.8440680510101697	2.775950973291581
0.7725412538695334	1.5270078877738136	1.0359873647762536	1.005934363759914	1.6565779505435771	1.3279862162739806	1.8803357747738558	2.146126492627326	1.8440680510101697	2.4316317787557487
0.7392211084363002	1.200866237989424	0.0	1.0074980880611872	1.8452029176043603	1.1927864966055246	1.8803357747738558	2.119486716307565	1.7664242532313508	1.9940172112220544
0.7177908244855982	1.0731492292399494	0.0	0.9835569539322007	1.27881714271243	1.543974930284376	1.8803357747738558	2.001171975384356	1.6824433727769652	1.6958479057654317
0.7670680336220169	0.9784237296838323	0.0	1.2894704973566886	1.0081376290562702	2.060779371482293	1.7010269892679137	2.001171975384356	1.6249680723894375	1.64235509274346
0.7521301725913317	0.9771245960265951	0.0	1.189159007866843	1.4978986704311694	1.833364427072059	1.7010269892679137	1.8088108015300617	1.3304350889386545	1.6331574088403127
0.0	1.0020464339109818	0.0	1.131737699096809	1.4485140239721526	1.6198080277850195	1.7010269892679137	1.5505358343969706	1.0971948028423824	1.591112319754161
0.0	0.9180526743981376	0.0	1.0157169705525642	1.4959622658322869	1.6211206834061982	1.5885445313173623	1.357461178605471	1.0331956498348291	1.5054836096953883
