test_0	test_1	test_2	test_3	test_4	test_5	test_6	test_7	test_8	test_9
150.36466918184774	269.6350191069723	290.91032516178603	233.43652780379824	101.77713227832209	228.13711697302813	268.6020605638004	226.46641033177968	105.02910459899842	87.47127374736841
150.36466918184774	202.2923152418028	262.888976772694	202.2075046838676	93.84515833118897	133.6022321056819	196.34470041269594	220.79611754165802	83.64333951968963	65.93874429236153
0.0	146.37676948034806	197.3384773427255	158.5220211021717	45.34988922203498	117.35487693162021	166.90443235457235	160.7931060314935	51.53232795907528	62.88235136109969
0.0	58.94330326484972	162.29709799156424	141.4283356477567	43.88980800878162	117.35487693162021	150.95515420162332	148.21039789136574	51.494004154961836	62.88235136109969
0.0	58.94330326484972	119.5027791941405	95.15848411237737	34.98457967384415	0.0	95.48157935373067	123.84813988932575	51.494004154961836	0.0
0.0	0.0	97.55725349816707	95.15848411237737	34.98457967384415	0.0	87.39118955978617	66.5268993058294	0.0	0.0
0.0	0.0	94.95232424036276	0.0	0.0	0.0	78.58711581559348	66.5268993058294	0.0	0.0
0.0	0.0	57.34083011059229	0.0	0.0	0.0	78.58711581559348	0.0	0.0	0.0
0.0	0.0	57.34083011059229	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
