test_0	test_1	test_2	test_3	test_4	test_5	test_6	test_7	test_8	test_9
-32.5253358909472	-36.51366285462551	-35.98531451725097	-35.331878662419456	-32.585997567640796	-35.630650249258935	-27.749875072255684	-37.40808382290984	-31.013015659770332	-33.70676867603142
-38.673483696682624	-38.12895511949684	-41.97549083470019	-40.72975009274294	-38.67553163435551	-42.75172829292853	-28.328717092232203	-43.93273973425264	-32.092425471544715	-35.9264805505536
-43.30505853479008	-41.229655169498145	-47.47057483006856	-41.31719326102052	-42.03074179160222	-46.70559332481752	-36.25389081451417	-45.18014204789388	-36.381406160027	-39.22861254169878
-50.81689483923424	-44.8142408356993	-53.117834053331784	-46.06833286217026	-46.08402052438959	-51.91338093755047	-39.86631114739304	-51.59524440842575	-38.23200096004231	-43.04156246007297
-52.26458828503733	-50.11823689628227	-55.970923440671775	-53.07034110761951	-48.94521206542831	-54.34956131141051	-43.37594638791317	-52.910893428427116	-40.15363675723509	-49.2842212204344
-56.224645073357316	-54.42392306785812	-56.99775431163758	-57.56357512748969	-53.70283706870267	-56.67511408373528	-45.35555863641461	-56.24071371081712	-44.03396178091288	-52.887848600389574
-60.66622483813131	-56.69344354847307	-60.01940924739816	-59.871956801667245	-55.236878531222644	-58.27099204133785	-47.0124738227302	-56.78337089972998	-48.82008735196662	-56.85038532496531
-61.69547894403375	-59.93556324153963	-61.26929582887344	-62.80510452817536	-59.1172349652284	-61.02799619060947	-47.69917658290749	-59.80157443501089	-54.579393335524436	-60.901755530243285
-64.17179543444855	-60.49231177817264	-61.41444763800704	-64.57367801657071	-62.3813862747197	-62.969481449735326	-48.571240308842285	-62.60777202189992	-58.334367359646954	-61.544635187683824
-65.35155970899375	-62.005239291788925	-62.97720852175422	-64.90888284941569	-63.446367632360136	-64.48237003052802	-49.75739983952952	-62.95992230937385	-60.68683980459128	-62.25714869596473
-66.53308672290143	-62.087689428242896	-63.267616249106254	-65.54993048077725	-65.14881799626428	-64.48237003052802	-52.90858230392162	-64.71497171135475	-62.16615910108043	-63.63029533567763
-66.53308672290143	-64.31210165188347	-63.58699527298852	-65.54993048077725	-65.83809366033574	-64.48237003052802	-54.71442855124703	-65.07681975392595	-62.72407332826928	-64.88593899550034
-66.53308672290143	-64.31210165188347	-63.58699527298852	-65.54993048077725	-65.95038609910658	-64.48237003052802	-54.92199622433336	-65.07681975392595	-62.72407332826928	-65.24254997171117
-66.53308672290143	-64.31210165188347	-63.58699527298852	-65.54993048077725	-66.24144819692783	-64.48237003052802	-55.2935787789167	-65.07681975392595	-62.72407332826928	-65.24254997171117
-66.53308672290143	-64.31210165188347	-63.58699527298852	-65.54993048077725	-66.24144819692783	-64.48237003052802	-57.75918050645109	-65.07681975392595	-62.72407332826928	-65.24254997171117
-66.53308672290143	-64.31210165188347	-63.58699527298852	-65.54993048077725	-66.24144819692783	-64.48237003052802	-57.75918050645109	-65.07681975392595	-62.72407332826928	-65.24254997171117
