Hillclimbing step = 1	Hillclimbing step = 0.5	Steepest Ascent HillClimbing step = 1	Steepest Ascent HillClimbing step = 0.5	Random Restart HillClimbing step = 1	Random Restart HillClimbing step = 0.5	SimulatedAnnealing alpha = 0.993 using t1	SimulatedAnnealing alpha = 0.993 using t2	SimulatedAnnealing alpha = 0.987 using t1	SimulatedAnnealing alpha = 0.987 using t2
357.3921739590402	230.7747279297875	128.47030155625367	118.00288393024316	118.48585370142719	113.70321655363409	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
171.90908828368543	143.17740158766532	100.99616370362148	87.26180470561063	109.42909842933939	84.93118938875683	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
156.86561745618775	115.97865221142959	87.14146627902129	70.30061223113984	102.0939792359753	73.25629777593751	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
134.9897328347397	108.10030800660381	88.91784301496246	61.47224406932741	123.02772528783998	72.21890557420164	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
106.33246012803652	108.43786505038713	44.38446706523959	59.330730610035566	107.50545348216693	81.44084992409903	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
105.76985267244623	90.14239178394439	44.38446706523959	60.55234191319945	126.09022068726976	76.52726942676527	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	82.08473402248963	44.38446706523959	51.61254892574647	112.44742480850111	70.65367150081019	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	69.23411931466124	44.38446706523959	26.05935888921887	96.74876508615114	73.49643275285396	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	56.18498582462833	44.38446706523959	26.05935888921887	128.8635322439987	57.89190190093329	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	49.18827120696115	44.38446706523959	26.05935888921887	108.36836129353155	67.52557434541498	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	40.10304693722722	44.38446706523959	26.05935888921887	88.72387324753865	72.93103081820072	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	31.15015437716653	44.38446706523959	26.05935888921887	96.54652759944206	55.49166998832442	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	27.428283031484387	44.38446706523959	26.05935888921887	81.58841102288928	51.26221060030781	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	26.63175145624061	44.38446706523959	26.05935888921887	90.10993169318171	42.72295524778948	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	26.63175145624061	44.38446706523959	26.05935888921887	94.26156275027417	49.66760629556721	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	26.63175145624061	44.38446706523959	26.05935888921887	95.08566205636554	72.15465343966326	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	26.63175145624061	44.38446706523959	26.05935888921887	99.4677016228292	64.63190668958248	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
57.88854863840639	26.63175145624061	44.38446706523959	26.05935888921887	103.92770637032618	64.61773693839768	206.4601782983952	157.53899362100452	184.63862431859312	188.876442326557
