test_0	test_1	test_2	test_3	test_4	test_5	test_6	test_7	test_8	test_9
1.8719922503944717	1.5847433865703093	1.9392396581254219	2.401305597849717	1.5152067676937966	1.6315826540454452	1.550176443596646	1.8706485507189372	1.7090177916057523	1.6723665558845142
-10.267476733091033	-19.75139428814047	-56.36350465100037	2.401305597849717	1.5152067676937966	1.6315826540454452	1.550176443596646	1.8706485507189372	1.7090177916057523	1.6723665558845142
-74.13213746466295	-19.75139428814047	-56.36350465100037	-2.9720656693416783	1.5152067676937966	-13.589947769946413	1.550176443596646	1.8706485507189372	1.7090177916057523	-0.9453582666224345
-74.13213746466295	-35.88917356743089	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	1.8706485507189372	1.7090177916057523	-0.9453582666224345
-74.13213746466295	-35.88917356743089	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	1.7090177916057523	-0.9453582666224345
-74.13213746466295	-35.88917356743089	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	1.7090177916057523	-2.3554484957900446
-74.13213746466295	-35.88917356743089	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	1.7090177916057523	-2.3554484957900446
-74.13213746466295	-35.88917356743089	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-74.13213746466295	-77.6581569457336	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.550176443596646	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	1.5152067676937966	-28.68495571904845	1.4983687149571583	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-28.68495571904845	1.4983687149571583	-7.445929567667158	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-28.68495571904845	-22.025862574066743	-24.289890118835643	-7.8992157676248365	-2.3554484957900446
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-28.68495571904845	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-26.684761956946993
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-46.214393725901544	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-29.95041220919804
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-29.95041220919804
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-29.95041220919804
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-29.95041220919804
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-67.26761968387282	-24.289890118835643	-7.8992157676248365	-60.37345864189162
-78.52395324779283	-77.6581569457336	-56.36350465100037	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-86.50943112974544	-24.289890118835643	-7.8992157676248365	-60.37345864189162
-78.52395324779283	-77.6581569457336	-66.8899083093526	-6.71061136320206	-1.1062833701651522	-81.86855989739945	-86.50943112974544	-24.289890118835643	-52.09076145056751	-60.37345864189162
-78.52395324779283	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-24.289890118835643	-52.09076145056751	-60.37345864189162
-78.52395324779283	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-78.52395324779283	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-78.52395324779283	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-86.50943112974544	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-52.09076145056751	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.76281576359884	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.76281576359884	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.76281576359884	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.76281576359884	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.84897124237613	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.84897124237613	-60.37345864189162
-95.77025285831853	-77.6581569457336	-66.8899083093526	-85.50237509946963	-43.97072989409279	-81.86855989739945	-87.99285504906962	-25.413829761174913	-60.84897124237613	-60.37345864189162
