test_0	test_1	test_2	test_3	test_4	test_5	test_6	test_7	test_8	test_9
-27.391970836829238	-28.35464690226741	-28.098805957871754	-27.497443910851118	-28.140383012538422	-31.28079884495106	-27.50218637539831	-29.797432381382944	-30.506287434513016	-28.460208878024584
-28.290447822844534	-29.27103675904371	-28.985389031619835	-28.40375241311316	-29.02892375824115	-32.13378861701439	-28.400413493531122	-30.671021918737946	-31.366223119218873	-29.359785612213
-29.144211971363152	-30.143515777930634	-29.826982839067682	-29.265629295749843	-29.872546840754627	-32.9412985341783	-29.25393740558446	-31.499505392873573	-32.18074256083359	-30.214876891566185
-29.951986045478826	-30.970749238025565	-30.622320020426503	-30.081778619444755	-30.669979859521774	-33.70205905553293	-30.06147905193838	-32.28160487226382	-32.94857996856164	-31.02418032477747
-30.71256877924233	-31.75147343828323	-31.370209545363924	-30.850978948371854	-31.420026345270873	-34.41487508677865	-30.82183514836012	-33.01611704540181	-33.66854470254336	-31.786467005033668
-31.424839924150316	-32.484500651566854	-32.06954176515293	-31.5720883701393	-32.12157080504045	-35.078630995668206	-31.53388322888821	-33.701918240643096	-34.33952630271867	-32.500586510287526
-32.08776538140149	-33.16872416936392	-32.71929355031201	-32.244049602977384	-32.77358385310284	-35.69229571519478	-32.19658677469472	-34.33796953345137	-34.96049960465403	-33.165471991880246
-32.70040241471532	-33.8031234324958	-33.31853350850116	-32.86589518512418	-33.37512742259512	-36.25492792952947	-32.809000423743235	-34.923321936014176	-35.53052993725238	-33.780145346588
-33.26190493796208	-34.38676924263835	-33.86642727689031	-33.43675274082811	-33.925360052120546	-36.76568133717937	-33.37027525551536	-35.457121663662484	-36.04877839672802	-34.3437224666371
-33.77152887126851	-34.91882904892594	-34.362242882630234	-33.95585031681159	-34.423542240999744	-37.22380998526931	-33.879664144495486	-35.93861547195573	-36.51450719065371	-34.85541856166894
-34.228637558640756	-35.39857230332903	-34.80535616443066	-34.42252178243067	-34.86904186622974	-37.62867366824478	-34.33652717548305	-36.36715605768625	-36.927085045275334	-35.31455354603464
-34.632707239480126	-35.82537587787426	-35.195256247583366	-34.83621228611347	-35.26133965354491	-37.9797433836463	-34.74033711313687	-36.74220751640584	-37.28599266863499	-35.720557484157304
-34.98333256565835	-36.198729536114286	-35.531551064054625	-35.19648375996286	-35.60003469426511	-38.276606836915946	-35.09068491744962	-37.06335084838349	-37.59082826134615	-36.07297608601424
